,ctx_item_id,arima_orer,seasonal_order,aic,arima_order_p,arima_order_d,arima_order_q,seasonal_order_p,seasonal_order_d,seasonal_order_q,seasonal_order_m
1543,HOUSEHOLD_2_155,"(2, 0, 3)","(2, 0, 0, 12)",384.16631524963185,2.0,0.0,3.0,2.0,0.0,0.0,12.0
1544,HOUSEHOLD_2_159,"(5, 0, 0)","(0, 0, 0, 12)",389.3098999260859,5.0,0.0,0.0,0.0,0.0,0.0,12.0
1545,HOUSEHOLD_2_170,"(1, 1, 0)","(1, 0, 0, 12)",445.79836044698527,1.0,1.0,0.0,1.0,0.0,0.0,12.0
1546,HOUSEHOLD_2_193,"(5, 0, 0)","(0, 0, 0, 12)",436.6248555391904,5.0,0.0,0.0,0.0,0.0,0.0,12.0
1547,HOUSEHOLD_2_247,"(2, 0, 0)","(0, 0, 0, 12)",379.0091183982604,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1548,HOUSEHOLD_2_284,"(2, 0, 0)","(0, 0, 0, 12)",404.2337880702172,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1549,HOUSEHOLD_2_354,"(2, 1, 2)","(1, 0, 1, 12)",403.6335485544153,2.0,1.0,2.0,1.0,0.0,1.0,12.0
1550,HOUSEHOLD_2_366,"(2, 0, 2)","(0, 0, 0, 12)",393.9930084662469,2.0,0.0,2.0,0.0,0.0,0.0,12.0
1551,HOUSEHOLD_2_373,"(1, 1, 3)","(0, 0, 0, 12)",377.17478405642106,1.0,1.0,3.0,0.0,0.0,0.0,12.0
1552,HOUSEHOLD_2_402,"(3, 0, 0)","(0, 1, 0, 12)",10.0,3.0,0.0,0.0,0.0,1.0,0.0,12.0
1553,HOUSEHOLD_2_404,"(3, 0, 0)","(0, 1, 0, 12)",10.0,3.0,0.0,0.0,0.0,1.0,0.0,12.0
1554,HOUSEHOLD_2_438,"(5, 0, 0)","(0, 0, 0, 12)",434.46826193721523,5.0,0.0,0.0,0.0,0.0,0.0,12.0
1555,FOODS_3_519,"(3, 0, 0)","(0, 0, 0, 12)",305.3030500123655,3.0,0.0,0.0,0.0,0.0,0.0,12.0
1556,FOODS_2_204,"(5, 1, 0)","(0, 0, 0, 12)",602.2914769242092,5.0,1.0,0.0,0.0,0.0,0.0,12.0
1557,FOODS_3_172,,,,,,,,,,
1558,FOODS_3_013,"(2, 0, 0)","(0, 0, 0, 12)",307.87141759883366,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1559,HOUSEHOLD_1_029,"(1, 0, 2)","(0, 1, 0, 12)",199.8135367490445,1.0,0.0,2.0,0.0,1.0,0.0,12.0
1560,FOODS_2_279,"(5, 0, 2)","(0, 0, 2, 12)",329.9518293734993,5.0,0.0,2.0,0.0,0.0,2.0,12.0
1561,FOODS_3_372,"(0, 0, 0)","(0, 1, 0, 12)",82.74271693938451,0.0,0.0,0.0,0.0,1.0,0.0,12.0
1562,FOODS_3_583,"(0, 1, 1)","(0, 0, 0, 12)",201.96507588812932,0.0,1.0,1.0,0.0,0.0,0.0,12.0
1563,HOBBIES_1_208,"(5, 0, 0)","(0, 0, 0, 12)",299.99653941891927,5.0,0.0,0.0,0.0,0.0,0.0,12.0
1564,HOBBIES_1_344,,,,,,,,,,
1565,HOUSEHOLD_1_093,"(2, 0, 0)","(0, 0, 0, 12)",244.5506572433064,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1566,HOUSEHOLD_2_044,,,,,,,,,,
1567,FOODS_3_781,"(2, 1, 0)","(0, 0, 0, 12)",430.4287315521242,2.0,1.0,0.0,0.0,0.0,0.0,12.0
1568,FOODS_1_131,,,,,,,,,,
1569,FOODS_2_217,"(1, 1, 0)","(1, 0, 0, 12)",338.4544042394092,1.0,1.0,0.0,1.0,0.0,0.0,12.0
1570,FOODS_3_353,,,,,,,,,,
1571,FOODS_3_621,,,,,,,,,,
1572,HOBBIES_1_081,"(2, 0, 0)","(0, 0, 0, 12)",228.43984961538308,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1573,HOUSEHOLD_1_132,"(4, 1, 0)","(0, 0, 1, 12)",531.8888611277824,4.0,1.0,0.0,0.0,0.0,1.0,12.0
1574,HOUSEHOLD_1_231,"(0, 0, 1)","(0, 1, 0, 12)",62.3409923861363,0.0,0.0,1.0,0.0,1.0,0.0,12.0
1575,FOODS_1_136,"(1, 1, 0)","(0, 0, 0, 12)",433.0210066599659,1.0,1.0,0.0,0.0,0.0,0.0,12.0
1576,FOODS_3_003,,,,,,,,,,
1577,FOODS_3_720,"(0, 0, 2)","(0, 1, 0, 12)",8.0,0.0,0.0,2.0,0.0,1.0,0.0,12.0
1578,HOBBIES_1_357,"(4, 0, 1)","(0, 0, 0, 12)",408.97762808942014,4.0,0.0,1.0,0.0,0.0,0.0,12.0
1579,HOUSEHOLD_1_322,"(0, 1, 0)","(1, 0, 0, 12)",175.9767446110393,0.0,1.0,0.0,1.0,0.0,0.0,12.0
1580,HOUSEHOLD_1_529,"(0, 1, 1)","(0, 0, 0, 12)",282.0388736583796,0.0,1.0,1.0,0.0,0.0,0.0,12.0
1581,FOODS_1_025,"(1, 0, 0)","(0, 0, 0, 12)",301.0763201243532,1.0,0.0,0.0,0.0,0.0,0.0,12.0
1582,FOODS_2_037,"(5, 0, 0)","(0, 0, 0, 12)",413.4147240888861,5.0,0.0,0.0,0.0,0.0,0.0,12.0
1583,FOODS_2_172,,,,,,,,,,
1584,FOODS_2_351,"(5, 0, 0)","(0, 0, 0, 12)",437.1493412668247,5.0,0.0,0.0,0.0,0.0,0.0,12.0
1585,FOODS_3_205,"(2, 0, 2)","(0, 1, 0, 12)",12.0,2.0,0.0,2.0,0.0,1.0,0.0,12.0
1586,FOODS_3_593,"(1, 0, 2)","(0, 0, 0, 12)",412.2141534585636,1.0,0.0,2.0,0.0,0.0,0.0,12.0
1587,HOUSEHOLD_1_354,"(4, 0, 0)","(0, 0, 0, 12)",446.9889511023287,4.0,0.0,0.0,0.0,0.0,0.0,12.0
1588,HOUSEHOLD_1_374,"(5, 0, 0)","(0, 0, 0, 12)",419.9842865161653,5.0,0.0,0.0,0.0,0.0,0.0,12.0
1589,FOODS_1_080,"(2, 0, 0)","(1, 0, 0, 12)",483.45246547974534,2.0,0.0,0.0,1.0,0.0,0.0,12.0
1590,FOODS_2_178,"(0, 0, 0)","(0, 1, 0, 12)",78.91625641801183,0.0,0.0,0.0,0.0,1.0,0.0,12.0
1591,FOODS_3_119,,,,,,,,,,
1592,HOBBIES_1_399,"(0, 1, 0)","(0, 0, 1, 12)",424.81721695271256,0.0,1.0,0.0,0.0,0.0,1.0,12.0
1593,HOUSEHOLD_1_420,,,,,,,,,,
1594,FOODS_1_115,"(4, 0, 0)","(0, 0, 0, 12)",267.3148040478204,4.0,0.0,0.0,0.0,0.0,0.0,12.0
1595,FOODS_2_085,"(2, 0, 2)","(1, 0, 0, 12)",485.80155958192404,2.0,0.0,2.0,1.0,0.0,0.0,12.0
1596,FOODS_3_223,"(1, 1, 0)","(0, 0, 0, 12)",334.8871116885678,1.0,1.0,0.0,0.0,0.0,0.0,12.0
1597,FOODS_3_358,"(1, 0, 2)","(2, 0, 0, 12)",252.42172455599436,1.0,0.0,2.0,2.0,0.0,0.0,12.0
1598,HOBBIES_1_343,"(2, 0, 3)","(0, 0, 1, 12)",385.65286992574937,2.0,0.0,3.0,0.0,0.0,1.0,12.0
1599,HOUSEHOLD_1_020,"(1, 0, 0)","(0, 0, 0, 12)",151.003561386866,1.0,0.0,0.0,0.0,0.0,0.0,12.0
1600,HOUSEHOLD_1_170,"(0, 1, 0)","(0, 0, 0, 12)",371.133005119994,0.0,1.0,0.0,0.0,0.0,0.0,12.0
1601,HOUSEHOLD_1_200,"(1, 1, 2)","(0, 0, 0, 12)",292.0114694399866,1.0,1.0,2.0,0.0,0.0,0.0,12.0
1602,HOUSEHOLD_1_398,"(4, 0, 0)","(0, 0, 0, 12)",305.1299318419363,4.0,0.0,0.0,0.0,0.0,0.0,12.0
1603,FOODS_2_084,,,,,,,,,,
1604,FOODS_2_108,"(1, 0, 2)","(0, 0, 0, 12)",254.68774488587425,1.0,0.0,2.0,0.0,0.0,0.0,12.0
1605,FOODS_2_314,"(5, 0, 0)","(0, 0, 0, 12)",422.3095744297464,5.0,0.0,0.0,0.0,0.0,0.0,12.0
1606,FOODS_3_442,"(2, 0, 0)","(0, 0, 0, 12)",301.4425666724291,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1607,FOODS_3_626,,,,,,,,,,
1608,HOBBIES_1_252,"(2, 0, 0)","(0, 0, 0, 12)",200.6829082918943,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1609,HOUSEHOLD_1_023,"(5, 0, 0)","(0, 0, 0, 12)",171.24565967615737,5.0,0.0,0.0,0.0,0.0,0.0,12.0
1610,HOUSEHOLD_1_484,,,,,,,,,,
1611,HOUSEHOLD_1_486,"(0, 1, 0)","(0, 0, 0, 12)",276.01308733243894,0.0,1.0,0.0,0.0,0.0,0.0,12.0
1612,HOUSEHOLD_2_045,"(1, 0, 2)","(1, 0, 0, 12)",420.81407770943383,1.0,0.0,2.0,1.0,0.0,0.0,12.0
1613,HOUSEHOLD_2_301,"(3, 1, 0)","(0, 0, 2, 12)",421.1842918062314,3.0,1.0,0.0,0.0,0.0,2.0,12.0
1614,HOUSEHOLD_2_472,"(1, 0, 2)","(1, 0, 0, 12)",362.20068980650774,1.0,0.0,2.0,1.0,0.0,0.0,12.0
1615,FOODS_1_039,"(2, 0, 0)","(0, 0, 0, 12)",297.0502763588496,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1616,FOODS_1_050,"(0, 1, 0)","(0, 0, 0, 12)",352.8257640966534,0.0,1.0,0.0,0.0,0.0,0.0,12.0
1617,FOODS_2_089,"(0, 0, 0)","(0, 1, 0, 12)",61.274454209164354,0.0,0.0,0.0,0.0,1.0,0.0,12.0
1618,HOBBIES_1_047,"(1, 0, 2)","(0, 0, 0, 12)",469.2187524503893,1.0,0.0,2.0,0.0,0.0,0.0,12.0
1619,HOBBIES_1_163,"(3, 1, 0)","(0, 0, 0, 12)",326.47810431104443,3.0,1.0,0.0,0.0,0.0,0.0,12.0
1620,HOBBIES_1_308,"(2, 0, 0)","(0, 0, 0, 12)",306.74769650499985,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1621,HOBBIES_1_383,"(2, 0, 0)","(0, 0, 0, 12)",328.1316258665993,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1622,HOBBIES_1_395,"(0, 0, 2)","(0, 1, 0, 12)",8.0,0.0,0.0,2.0,0.0,1.0,0.0,12.0
1623,HOBBIES_2_028,"(4, 0, 0)","(2, 1, 0, 12)",339.05215630880457,4.0,0.0,0.0,2.0,1.0,0.0,12.0
1624,HOUSEHOLD_1_125,"(2, 0, 0)","(0, 0, 1, 12)",399.7063984794978,2.0,0.0,0.0,0.0,0.0,1.0,12.0
1625,HOUSEHOLD_1_511,"(2, 0, 0)","(0, 0, 0, 12)",256.96083772986844,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1626,HOUSEHOLD_2_096,"(2, 0, 0)","(0, 0, 0, 12)",288.2513841036193,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1627,FOODS_1_038,"(4, 0, 0)","(1, 0, 0, 12)",469.09695464427375,4.0,0.0,0.0,1.0,0.0,0.0,12.0
1628,FOODS_2_185,,,,,,,,,,
1629,FOODS_3_445,"(2, 0, 0)","(0, 0, 0, 12)",295.00378552135453,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1630,HOBBIES_1_060,"(1, 1, 0)","(0, 0, 1, 12)",243.4525902294156,1.0,1.0,0.0,0.0,0.0,1.0,12.0
1631,HOBBIES_1_109,"(3, 0, 0)","(0, 0, 0, 12)",343.01475356991045,3.0,0.0,0.0,0.0,0.0,0.0,12.0
1632,HOBBIES_1_171,"(4, 0, 0)","(0, 0, 0, 12)",136.95187562445292,4.0,0.0,0.0,0.0,0.0,0.0,12.0
1633,HOBBIES_1_277,"(2, 0, 0)","(1, 0, 1, 12)",457.2790831583297,2.0,0.0,0.0,1.0,0.0,1.0,12.0
1634,HOBBIES_1_386,"(2, 0, 0)","(0, 0, 1, 12)",386.1038466287027,2.0,0.0,0.0,0.0,0.0,1.0,12.0
1635,HOUSEHOLD_1_089,"(2, 1, 2)","(0, 0, 0, 12)",397.48922540315107,2.0,1.0,2.0,0.0,0.0,0.0,12.0
1636,HOUSEHOLD_1_126,"(2, 0, 0)","(0, 0, 0, 12)",373.7493848352475,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1637,HOUSEHOLD_1_192,"(0, 1, 0)","(0, 0, 0, 12)",341.5446890682417,0.0,1.0,0.0,0.0,0.0,0.0,12.0
1638,HOUSEHOLD_1_224,"(3, 0, 1)","(0, 0, 1, 12)",416.19965467948134,3.0,0.0,1.0,0.0,0.0,1.0,12.0
1639,HOUSEHOLD_1_242,,,,,,,,,,
1640,HOUSEHOLD_1_257,"(2, 0, 0)","(0, 0, 0, 12)",258.041593710744,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1641,HOUSEHOLD_1_375,"(1, 0, 2)","(0, 0, 0, 12)",396.76041303676453,1.0,0.0,2.0,0.0,0.0,0.0,12.0
1642,HOUSEHOLD_1_396,"(0, 1, 0)","(1, 0, 0, 12)",157.79952034528466,0.0,1.0,0.0,1.0,0.0,0.0,12.0
1643,HOUSEHOLD_1_467,"(2, 0, 0)","(0, 0, 1, 12)",146.23718853150842,2.0,0.0,0.0,0.0,0.0,1.0,12.0
1644,HOUSEHOLD_1_507,"(1, 0, 2)","(0, 0, 1, 12)",425.3016040444681,1.0,0.0,2.0,0.0,0.0,1.0,12.0
1645,HOUSEHOLD_1_534,,,,,,,,,,
1646,HOUSEHOLD_2_081,"(0, 0, 0)","(0, 1, 0, 12)",62.00108975608983,0.0,0.0,0.0,0.0,1.0,0.0,12.0
1647,HOUSEHOLD_2_113,"(2, 0, 0)","(0, 0, 0, 12)",394.20290121726333,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1648,HOUSEHOLD_2_303,"(2, 0, 0)","(0, 0, 0, 12)",214.88071147703897,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1649,HOUSEHOLD_2_343,"(3, 0, 0)","(0, 0, 1, 12)",210.3980741566524,3.0,0.0,0.0,0.0,0.0,1.0,12.0
1650,HOUSEHOLD_2_424,"(5, 0, 0)","(1, 0, 0, 12)",375.2455376239823,5.0,0.0,0.0,1.0,0.0,0.0,12.0
1651,HOUSEHOLD_2_444,"(4, 0, 0)","(0, 0, 0, 12)",405.5536661566212,4.0,0.0,0.0,0.0,0.0,0.0,12.0
1652,HOUSEHOLD_2_457,"(5, 0, 0)","(2, 0, 0, 12)",399.1518909146259,5.0,0.0,0.0,2.0,0.0,0.0,12.0
1653,FOODS_1_059,"(0, 1, 0)","(1, 0, 0, 12)",204.90617988451288,0.0,1.0,0.0,1.0,0.0,0.0,12.0
1654,FOODS_1_158,"(4, 0, 0)","(0, 0, 0, 12)",331.332996324154,4.0,0.0,0.0,0.0,0.0,0.0,12.0
1655,FOODS_2_053,"(3, 1, 0)","(0, 0, 0, 12)",383.9779836132902,3.0,1.0,0.0,0.0,0.0,0.0,12.0
1656,FOODS_2_167,"(2, 0, 0)","(0, 0, 0, 12)",402.552829179885,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1657,FOODS_2_171,"(1, 0, 2)","(0, 0, 0, 12)",441.05218145847056,1.0,0.0,2.0,0.0,0.0,0.0,12.0
1658,FOODS_3_044,"(2, 0, 0)","(0, 1, 0, 12)",112.01097484891554,2.0,0.0,0.0,0.0,1.0,0.0,12.0
1659,FOODS_3_047,,,,,,,,,,
1660,FOODS_3_158,"(2, 0, 0)","(0, 0, 0, 12)",213.2375191935511,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1661,FOODS_3_188,"(4, 0, 2)","(0, 0, 0, 12)",383.05491108698527,4.0,0.0,2.0,0.0,0.0,0.0,12.0
1662,FOODS_3_430,"(0, 1, 0)","(0, 0, 0, 12)",227.8068874070794,0.0,1.0,0.0,0.0,0.0,0.0,12.0
1663,HOBBIES_1_058,"(5, 0, 0)","(0, 0, 1, 12)",372.9644191071718,5.0,0.0,0.0,0.0,0.0,1.0,12.0
1664,HOBBIES_1_073,"(1, 0, 0)","(0, 0, 0, 12)",338.9391701292216,1.0,0.0,0.0,0.0,0.0,0.0,12.0
1665,HOBBIES_1_146,"(1, 0, 0)","(0, 1, 0, 12)",315.7704774779323,1.0,0.0,0.0,0.0,1.0,0.0,12.0
1666,HOBBIES_1_160,"(3, 1, 0)","(0, 0, 0, 12)",251.83436935324747,3.0,1.0,0.0,0.0,0.0,0.0,12.0
1667,HOBBIES_1_211,"(0, 1, 0)","(0, 0, 0, 12)",154.2005620224684,0.0,1.0,0.0,0.0,0.0,0.0,12.0
1668,HOBBIES_1_262,"(1, 0, 0)","(1, 0, 0, 12)",147.32007110774308,1.0,0.0,0.0,1.0,0.0,0.0,12.0
1669,HOBBIES_1_408,"(5, 0, 0)","(0, 0, 0, 12)",565.287661764261,5.0,0.0,0.0,0.0,0.0,0.0,12.0
1670,HOUSEHOLD_1_161,"(3, 0, 1)","(0, 0, 0, 12)",202.46195846132176,3.0,0.0,1.0,0.0,0.0,0.0,12.0
1671,HOUSEHOLD_1_187,,,,,,,,,,
1672,HOUSEHOLD_1_207,"(3, 0, 0)","(0, 0, 0, 12)",376.11444043381147,3.0,0.0,0.0,0.0,0.0,0.0,12.0
1673,HOUSEHOLD_1_296,"(0, 0, 0)","(0, 1, 0, 12)",63.024833457401016,0.0,0.0,0.0,0.0,1.0,0.0,12.0
1674,HOUSEHOLD_1_309,"(3, 1, 0)","(0, 0, 0, 12)",387.0994355901432,3.0,1.0,0.0,0.0,0.0,0.0,12.0
1675,HOUSEHOLD_1_337,"(2, 0, 0)","(0, 0, 0, 12)",279.45640036519876,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1676,HOUSEHOLD_1_419,"(2, 0, 1)","(0, 0, 0, 12)",198.10737938667592,2.0,0.0,1.0,0.0,0.0,0.0,12.0
1677,HOUSEHOLD_1_525,"(3, 1, 0)","(0, 0, 0, 12)",406.3254882994215,3.0,1.0,0.0,0.0,0.0,0.0,12.0
1678,HOUSEHOLD_2_002,"(0, 1, 2)","(0, 0, 0, 12)",403.2073367363011,0.0,1.0,2.0,0.0,0.0,0.0,12.0
1679,HOUSEHOLD_2_191,"(2, 0, 0)","(1, 0, 0, 12)",374.05391819298325,2.0,0.0,0.0,1.0,0.0,0.0,12.0
1680,HOUSEHOLD_2_246,"(4, 0, 0)","(0, 0, 0, 12)",363.80785565115195,4.0,0.0,0.0,0.0,0.0,0.0,12.0
1681,HOUSEHOLD_2_275,"(3, 1, 0)","(0, 0, 2, 12)",375.98846557567225,3.0,1.0,0.0,0.0,0.0,2.0,12.0
1682,HOUSEHOLD_2_345,"(4, 0, 0)","(0, 0, 0, 12)",365.54192190274415,4.0,0.0,0.0,0.0,0.0,0.0,12.0
1683,FOODS_1_157,"(2, 0, 0)","(0, 0, 0, 12)",196.0450727613969,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1684,FOODS_2_008,"(3, 0, 0)","(0, 1, 0, 12)",10.0,3.0,0.0,0.0,0.0,1.0,0.0,12.0
1685,FOODS_2_015,"(2, 0, 2)","(0, 1, 0, 12)",64.71214793978552,2.0,0.0,2.0,0.0,1.0,0.0,12.0
1686,FOODS_2_017,,,,,,,,,,
1687,FOODS_2_027,"(1, 0, 2)","(0, 0, 0, 12)",363.760311156784,1.0,0.0,2.0,0.0,0.0,0.0,12.0
1688,FOODS_2_049,"(0, 1, 0)","(0, 0, 0, 12)",414.4643847655866,0.0,1.0,0.0,0.0,0.0,0.0,12.0
1689,FOODS_2_148,"(4, 0, 0)","(0, 0, 1, 12)",319.68865938195177,4.0,0.0,0.0,0.0,0.0,1.0,12.0
1690,FOODS_2_268,"(2, 0, 0)","(1, 0, 0, 12)",262.51042722475336,2.0,0.0,0.0,1.0,0.0,0.0,12.0
1691,FOODS_2_273,"(3, 0, 2)","(0, 0, 0, 12)",349.2259591958282,3.0,0.0,2.0,0.0,0.0,0.0,12.0
1692,FOODS_2_355,"(2, 0, 0)","(0, 0, 0, 12)",185.64266929122044,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1693,FOODS_2_363,"(2, 0, 2)","(0, 0, 0, 12)",173.20390709843542,2.0,0.0,2.0,0.0,0.0,0.0,12.0
1694,FOODS_2_386,"(2, 0, 0)","(0, 0, 0, 12)",336.4292603503282,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1695,FOODS_3_247,,,,,,,,,,
1696,FOODS_3_619,"(2, 0, 0)","(2, 0, 0, 12)",248.53285157521375,2.0,0.0,0.0,2.0,0.0,0.0,12.0
1697,HOBBIES_1_022,"(3, 1, 0)","(0, 0, 0, 12)",336.0240976402443,3.0,1.0,0.0,0.0,0.0,0.0,12.0
1698,HOBBIES_1_025,"(0, 1, 0)","(0, 0, 0, 12)",362.13787711374306,0.0,1.0,0.0,0.0,0.0,0.0,12.0
1699,HOBBIES_1_027,"(1, 0, 0)","(0, 0, 1, 12)",156.64680295408652,1.0,0.0,0.0,0.0,0.0,1.0,12.0
1700,HOBBIES_1_125,,,,,,,,,,
1701,HOBBIES_1_187,"(1, 1, 3)","(1, 0, 0, 12)",396.2159335304018,1.0,1.0,3.0,1.0,0.0,0.0,12.0
1702,HOBBIES_1_246,"(0, 0, 2)","(0, 1, 0, 12)",8.0,0.0,0.0,2.0,0.0,1.0,0.0,12.0
1703,HOBBIES_1_311,"(0, 0, 0)","(0, 1, 0, 12)",58.70525144224493,0.0,0.0,0.0,0.0,1.0,0.0,12.0
1704,HOBBIES_2_009,"(1, 1, 0)","(1, 0, 0, 12)",368.89417167774474,1.0,1.0,0.0,1.0,0.0,0.0,12.0
1705,HOBBIES_2_018,"(2, 0, 0)","(0, 0, 0, 12)",317.1381180371506,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1706,HOBBIES_2_109,,,,,,,,,,
1707,HOUSEHOLD_1_201,,,,,,,,,,
1708,HOUSEHOLD_1_255,"(0, 1, 0)","(0, 0, 0, 12)",397.86528889221063,0.0,1.0,0.0,0.0,0.0,0.0,12.0
1709,HOUSEHOLD_1_320,"(0, 1, 1)","(0, 1, 0, 12)",148.78458160866776,0.0,1.0,1.0,0.0,1.0,0.0,12.0
1710,HOUSEHOLD_1_394,"(3, 0, 2)","(0, 0, 0, 12)",303.40833462807257,3.0,0.0,2.0,0.0,0.0,0.0,12.0
1711,HOUSEHOLD_1_451,"(3, 1, 0)","(0, 0, 0, 12)",294.40780548170056,3.0,1.0,0.0,0.0,0.0,0.0,12.0
1712,HOUSEHOLD_2_019,"(3, 1, 1)","(0, 0, 1, 12)",328.4706023725108,3.0,1.0,1.0,0.0,0.0,1.0,12.0
1713,HOUSEHOLD_2_031,"(0, 1, 1)","(0, 0, 0, 12)",231.78886262999282,0.0,1.0,1.0,0.0,0.0,0.0,12.0
1714,HOUSEHOLD_2_079,"(5, 0, 0)","(0, 0, 0, 12)",344.54025222606913,5.0,0.0,0.0,0.0,0.0,0.0,12.0
1715,HOUSEHOLD_2_095,"(5, 0, 1)","(0, 0, 0, 12)",260.7395230158623,5.0,0.0,1.0,0.0,0.0,0.0,12.0
1716,HOUSEHOLD_2_109,"(5, 0, 1)","(0, 0, 1, 12)",181.13144718713772,5.0,0.0,1.0,0.0,0.0,1.0,12.0
1717,HOUSEHOLD_2_205,"(5, 0, 0)","(0, 0, 0, 12)",252.41077798960666,5.0,0.0,0.0,0.0,0.0,0.0,12.0
1718,HOUSEHOLD_2_207,"(1, 0, 0)","(0, 0, 0, 12)",357.6801452449778,1.0,0.0,0.0,0.0,0.0,0.0,12.0
1719,HOUSEHOLD_2_217,"(1, 0, 2)","(0, 0, 2, 12)",404.36543874180865,1.0,0.0,2.0,0.0,0.0,2.0,12.0
1720,HOUSEHOLD_2_232,"(2, 1, 2)","(0, 0, 0, 12)",339.12028113117015,2.0,1.0,2.0,0.0,0.0,0.0,12.0
1721,HOUSEHOLD_2_285,"(3, 1, 1)","(0, 0, 0, 12)",361.9506116006064,3.0,1.0,1.0,0.0,0.0,0.0,12.0
1722,HOUSEHOLD_2_292,"(3, 1, 0)","(0, 0, 0, 12)",314.76899473961,3.0,1.0,0.0,0.0,0.0,0.0,12.0
1723,HOUSEHOLD_2_317,"(2, 0, 0)","(0, 0, 0, 12)",367.7009157181996,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1724,HOUSEHOLD_2_320,"(5, 0, 0)","(0, 0, 0, 12)",305.47707983005455,5.0,0.0,0.0,0.0,0.0,0.0,12.0
1725,HOUSEHOLD_2_341,"(2, 0, 0)","(0, 0, 0, 12)",400.8322274517456,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1726,HOUSEHOLD_2_498,"(4, 0, 0)","(0, 1, 0, 12)",10.0,4.0,0.0,0.0,0.0,1.0,0.0,12.0
1727,HOUSEHOLD_2_374,"(2, 0, 2)","(0, 0, 0, 12)",241.66714705590596,2.0,0.0,2.0,0.0,0.0,0.0,12.0
1728,FOODS_3_166,,,,,,,,,,
1729,HOUSEHOLD_1_227,,,,,,,,,,
1730,FOODS_3_341,"(1, 0, 2)","(0, 0, 0, 12)",376.924381977011,1.0,0.0,2.0,0.0,0.0,0.0,12.0
1731,HOBBIES_1_076,"(3, 1, 1)","(0, 0, 0, 12)",425.45164421067545,3.0,1.0,1.0,0.0,0.0,0.0,12.0
1732,HOUSEHOLD_1_395,"(0, 1, 0)","(0, 0, 0, 12)",400.3131226463877,0.0,1.0,0.0,0.0,0.0,0.0,12.0
1733,HOUSEHOLD_1_211,"(3, 0, 1)","(2, 0, 0, 12)",410.58216126926277,3.0,0.0,1.0,2.0,0.0,0.0,12.0
1734,FOODS_2_035,"(1, 1, 0)","(1, 0, 0, 12)",179.78145674789425,1.0,1.0,0.0,1.0,0.0,0.0,12.0
1735,FOODS_2_203,"(2, 0, 0)","(0, 0, 0, 12)",319.49698541938704,2.0,0.0,0.0,0.0,0.0,0.0,12.0
1736,FOODS_2_271,,,,,,,,,,
1737,HOBBIES_1_412,"(1, 0, 0)","(0, 1, 0, 12)",215.72106039026625,1.0,0.0,0.0,0.0,1.0,0.0,12.0
1738,FOODS_2_102,,,,,,,,,,
1739,FOODS_3_210,"(1, 0, 2)","(0, 0, 0, 12)",307.40519208121896,1.0,0.0,2.0,0.0,0.0,0.0,12.0
1740,FOODS_3_254,,,,,,,,,,
1741,HOBBIES_1_069,"(0, 1, 2)","(0, 0, 0, 12)",266.6461252380589,0.0,1.0,2.0,0.0,0.0,0.0,12.0
1742,HOBBIES_1_111,"(0, 1, 3)","(1, 0, 0, 12)",393.9626386191471,0.0,1.0,3.0,1.0,0.0,0.0,12.0
1743,HOBBIES_1_292,"(2, 0, 0)","(0, 1, 0, 12)",55.566068986163764,2.0,0.0,0.0,0.0,1.0,0.0,12.0
1744,HOBBIES_2_100,"(0, 1, 3)","(1, 0, 0, 12)",402.16830127407377,0.0,1.0,3.0,1.0,0.0,0.0,12.0
1745,HOUSEHOLD_1_229,"(3, 0, 0)","(0, 0, 0, 12)",376.62021059250173,3.0,0.0,0.0,0.0,0.0,0.0,12.0
1746,HOUSEHOLD_1_290,"(1, 1, 0)","(0, 1, 0, 12)",344.2405296598429,1.0,1.0,0.0,0.0,1.0,0.0,12.0
1747,HOUSEHOLD_2_041,"(2, 0, 0)","(0, 0, 1, 12)",387.32860576335565,2.0,0.0,0.0,0.0,0.0,1.0,12.0
